,0
2024-07-10 00:00:00+00:00,0.00019972823567329656
2024-07-11 00:00:00+00:00,0.03034548312207736
2024-07-12 00:00:00+00:00,0.04702630016363322
2024-07-15 00:00:00+00:00,-0.00166028091470104
2024-07-16 00:00:00+00:00,0.035015686350178654
2024-07-17 00:00:00+00:00,-0.017855406385775863
2024-07-18 00:00:00+00:00,0.0036116305809354987
2024-07-19 00:00:00+00:00,-0.02081069309468369
2024-07-22 00:00:00+00:00,0.012914565355336416
2024-07-23 00:00:00+00:00,0.011612007331185748
2024-07-24 00:00:00+00:00,-0.012847956981346614
2024-07-25 00:00:00+00:00,0.008251727374464562
2024-07-26 00:00:00+00:00,0.013300199963951815
2024-07-29 00:00:00+00:00,-0.005968362113381237
2024-07-30 00:00:00+00:00,-0.00023090939351850804
2024-08-01 00:00:00+00:00,0.0
2024-08-02 00:00:00+00:00,-0.04538633932385091
2024-08-05 00:00:00+00:00,-0.01589811933634679
2024-08-06 00:00:00+00:00,0.021528793328582273
2024-08-07 00:00:00+00:00,-0.036151420552527194
2024-08-08 00:00:00+00:00,0.011930542073319525
2024-08-09 00:00:00+00:00,-0.0015214925615370074
2024-08-12 00:00:00+00:00,-0.023574090770269125
2024-08-13 00:00:00+00:00,0.03285309014283358
2024-08-14 00:00:00+00:00,0.006191394886230714
2024-08-15 00:00:00+00:00,0.008877542289049477
2024-08-16 00:00:00+00:00,-0.005727535157036332
2024-08-19 00:00:00+00:00,0.013557299256627721
2024-08-20 00:00:00+00:00,0.019107143528308262
2024-08-21 00:00:00+00:00,0.009120773055633271
2024-08-22 00:00:00+00:00,0.004379589114644147
2024-08-23 00:00:00+00:00,0.005697895167107942
2024-08-26 00:00:00+00:00,0.006640804233673541
2024-08-27 00:00:00+00:00,-0.0023732168665395684
2024-08-28 00:00:00+00:00,-0.016945051812535854
2024-08-29 00:00:00+00:00,0.0002595554977045323
2024-09-03 00:00:00+00:00,0.0
2024-09-04 00:00:00+00:00,0.0034715341444190454
2024-09-05 00:00:00+00:00,-0.006899570592850106
2024-09-06 00:00:00+00:00,-0.019434669710380024
2024-09-09 00:00:00+00:00,0.0010404584352662486
2024-09-10 00:00:00+00:00,-0.0010988103085197488
2024-09-11 00:00:00+00:00,0.028750123604465782
2024-09-12 00:00:00+00:00,0.019753259990792235
2024-09-13 00:00:00+00:00,0.018850935706726645
2024-09-16 00:00:00+00:00,0.007825003412258646
2024-09-17 00:00:00+00:00,0.0025757605886315518
2024-09-18 00:00:00+00:00,-0.0011944763026284777
2024-09-19 00:00:00+00:00,0.024283607511382536
2024-09-20 00:00:00+00:00,-0.012678377459262213
2024-09-23 00:00:00+00:00,0.0026480296301078917
2024-09-24 00:00:00+00:00,0.009554122289991617
2024-09-25 00:00:00+00:00,-0.010862567373492027
2024-09-26 00:00:00+00:00,0.0012826769125355852
2024-09-27 00:00:00+00:00,0.0010470595387989186
2024-10-01 00:00:00+00:00,0.0
2024-10-02 00:00:00+00:00,0.012685611006261477
2024-10-03 00:00:00+00:00,0.0026888173579350458
2024-10-04 00:00:00+00:00,0.0034668189616631623
2024-10-07 00:00:00+00:00,-0.010287882941015819
2024-10-08 00:00:00+00:00,0.005688019975383624
2024-10-09 00:00:00+00:00,0.010450705266598276
2024-10-10 00:00:00+00:00,-0.0056155143840614305
2024-10-11 00:00:00+00:00,0.01035734868595653
2024-10-14 00:00:00+00:00,-0.004714561239249085
2024-10-15 00:00:00+00:00,-0.006561075453437579
2024-10-16 00:00:00+00:00,0.025407085680539405
2024-10-17 00:00:00+00:00,0.008394177606416232
2024-10-18 00:00:00+00:00,0.013625104616955874
2024-10-21 00:00:00+00:00,0.07219117697479076
2024-10-22 00:00:00+00:00,-0.019165153095398298
2024-10-23 00:00:00+00:00,-0.01749661501060256
2024-10-24 00:00:00+00:00,0.010364311091137016
2024-10-25 00:00:00+00:00,-0.011294671536545467
2024-10-28 00:00:00+00:00,0.0016579042699141275
2024-10-29 00:00:00+00:00,-0.01116469380199888
2024-10-30 00:00:00+00:00,0.020040418982528986
2024-11-01 00:00:00+00:00,0.0
2024-11-04 00:00:00+00:00,0.006206962088018794
2024-11-05 00:00:00+00:00,0.0037806048364094117
2024-11-06 00:00:00+00:00,0.009450137099265836
2024-11-07 00:00:00+00:00,-0.003449819153009097
2024-11-08 00:00:00+00:00,-0.0028636898579910723
2024-11-11 00:00:00+00:00,0.019943667968191112
2024-11-12 00:00:00+00:00,-0.023998775968048284
2024-11-13 00:00:00+00:00,-0.0005065586937649875
2024-11-14 00:00:00+00:00,0.004955794128961362
2024-11-15 00:00:00+00:00,-0.019167840261989873
2024-11-18 00:00:00+00:00,0.001517076989442966
2024-11-19 00:00:00+00:00,0.016553487106212236
2024-11-20 00:00:00+00:00,0.007572772976071623
2024-11-21 00:00:00+00:00,-0.003958765003351664
2024-11-22 00:00:00+00:00,0.013559238914534366
2024-11-25 00:00:00+00:00,-0.015448120350716589
2024-11-26 00:00:00+00:00,-0.009680313576290627
2024-11-27 00:00:00+00:00,0.008622236745335663
